dataset_id,disease,soma_joinid,citation,collection_id,collection_name,collection_doi,dataset_version_id,dataset_title,dataset_h5ad_path,dataset_total_cell_count
bc2a7b3d-f04e-477e-96c9-9d5367d5425c,COVID-19;normal,571,Publication: https://doi.org/10.1016/j.isci.2021.103115 Dataset Version: https://datasets.cellxgene.cziscience.com/e3455539-ccd5-46fa-9363-9cff2a341eec.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/b9fc3d70-5a72-4479-a046-c2cc1ab19efc,b9fc3d70-5a72-4479-a046-c2cc1ab19efc,A Web Portal and Workbench for Biological Dissection of Single Cell COVID-19 Host Responses,10.1016/j.isci.2021.103115,e3455539-ccd5-46fa-9363-9cff2a341eec,T Cell and NK Cell Subtypes of COVID-19 Immune Altas: Integration of 5 public COVID-19 PBMC single-cell datasets,bc2a7b3d-f04e-477e-96c9-9d5367d5425c.h5ad,109995
773b9b2e-70c8-40be-8cbb-e7b5abab360d,normal;gastric intestinal metaplasia;gastritis;Barrett esophagus,575,Publication: https://doi.org/10.1158/2159-8290.cd-22-0824 Dataset Version: https://datasets.cellxgene.cziscience.com/f186deb1-4926-4049-8f96-7be42d32ea1b.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a18474f4-ff1e-4864-af69-270b956cee5b,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,f186deb1-4926-4049-8f96-7be42d32ea1b,UMAP of Columnar cells,773b9b2e-70c8-40be-8cbb-e7b5abab360d.h5ad,79522
ec6ceff8-c8bc-488d-b6bf-30df2fa92169,normal;blastoma,579,Publication: https://doi.org/10.1038/s42003-021-02562-8 Dataset Version: https://datasets.cellxgene.cziscience.com/6d8afccd-8996-437f-b10f-1746d64b2f92.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a261413d-835b-4f1e-ab0c-dada55ea6afd,a261413d-835b-4f1e-ab0c-dada55ea6afd,Identification of distinct tumor cell populations and key genetic mechanisms through single cell sequencing in hepatoblastoma,10.1038/s42003-021-02562-8,6d8afccd-8996-437f-b10f-1746d64b2f92,Modeling Hepatoblastoma: Identification of Distinct Tumor Cell Populations and Key Genetic Mechanisms through Single Cell Sequencing,ec6ceff8-c8bc-488d-b6bf-30df2fa92169.h5ad,67110
79d485a8-b8b1-49f2-85aa-c44e5206aa53,dementia;normal,582,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/d9e044c1-d57b-41db-a22a-86b702a6aa4d.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,d9e044c1-d57b-41db-a22a-86b702a6aa4d,L6 IT Car3 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),79d485a8-b8b1-49f2-85aa-c44e5206aa53.h5ad,23537
9434b020-de42-43eb-bcc4-542b2be69015,dilated cardiomyopathy;normal;arrhythmogenic right ventricular cardiomyopathy;non-compaction cardiomyopathy,584,Publication: https://doi.org/10.1126/science.abo1984 Dataset Version: https://datasets.cellxgene.cziscience.com/2689860b-190a-47b1-8f65-def6eb9779c9.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,10.1126/science.abo1984,2689860b-190a-47b1-8f65-def6eb9779c9,DCM/ACM heart cell atlas: Macrophages,9434b020-de42-43eb-bcc4-542b2be69015.h5ad,59217
37b21763-7f0f-41ae-9001-60bad6e2841d,normal;type 1 diabetes mellitus,585,Publication: https://doi.org/10.1038/s42255-022-00531-x Dataset Version: https://datasets.cellxgene.cziscience.com/0f2c1200-7bcd-4d5b-b029-4fcd7686433b.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/51544e44-293b-4c2b-8c26-560678423380,51544e44-293b-4c2b-8c26-560678423380,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,10.1038/s42255-022-00531-x,0f2c1200-7bcd-4d5b-b029-4fcd7686433b,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,37b21763-7f0f-41ae-9001-60bad6e2841d.h5ad,69645
eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0,normal;dementia,586,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/2a09f447-ff4a-47a2-b8a6-19cb8d5aa93c.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,2a09f447-ff4a-47a2-b8a6-19cb8d5aa93c,Lamp5 - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),eec3e37d-ed41-4881-bc6e-aaf39a2c6eb0.h5ad,38660
bab7432a-5cfe-45ea-928c-422d03c45cdd,normal;congenital heart disease;acute myocardial infarction;heart failure,588,Publication: https://doi.org/10.1038/s41586-023-06884-x Dataset Version: https://datasets.cellxgene.cziscience.com/8ef95311-5b26-4cb2-816d-6883f794ddb7.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/72d37bc9-76cc-442d-9131-da0e273862db,72d37bc9-76cc-442d-9131-da0e273862db,Cellular development and evolution of the mammalian cerebellum,10.1038/s41586-023-06884-x,8ef95311-5b26-4cb2-816d-6883f794ddb7,snRNA-seq data for human cerebella from 9-12 developmental stages,bab7432a-5cfe-45ea-928c-422d03c45cdd.h5ad,180956
02792605-4760-4023-82ad-40fc4458a5db,primary sclerosing cholangitis;primary biliary cholangitis;normal,590,Publication: https://doi.org/10.1016/j.jhep.2023.12.023 Dataset Version: https://datasets.cellxgene.cziscience.com/9ee21b30-0536-43b1-91e6-a6ee582ba38d.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,Single-cell and spatial transcriptomics characterisation of the immunological landscape in the healthy and PSC human liver,10.1016/j.jhep.2023.12.023,9ee21b30-0536-43b1-91e6-a6ee582ba38d,All cells types from scRNA-seq of human primary sclerosing cholangitis patients and healthy controls,02792605-4760-4023-82ad-40fc4458a5db.h5ad,89637
c893ddc3-f25b-45e2-8c9e-155918b4261c,normal;opiate dependence,593,Publication: https://doi.org/10.1038/s41467-024-45165-7 Dataset Version: https://datasets.cellxgene.cziscience.com/cc8fa27f-1c5a-4ba8-bcf9-17b443fc6aca.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/cec4ef8e-1e70-49a2-ae43-1e6bf1fd5978,cec4ef8e-1e70-49a2-ae43-1e6bf1fd5978,Transcriptional responses of the human dorsal striatum in opioid use disorder implicates cell type-specifc programs,10.1038/s41467-024-45165-7,cc8fa27f-1c5a-4ba8-bcf9-17b443fc6aca,Transcriptional responses of the human dorsal striatum in opioid use disorder implicates cell type-specifc programs,c893ddc3-f25b-45e2-8c9e-155918b4261c.h5ad,98848
a4e89c26-e8d4-4471-9b06-16a1405880f0,dementia;normal,598,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/c9c1fc42-92b9-4bf5-97dc-dc7c20e28b2a.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,c9c1fc42-92b9-4bf5-97dc-dc7c20e28b2a,L6 CT - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),a4e89c26-e8d4-4471-9b06-16a1405880f0.h5ad,27454
fe4b89d5-461e-440c-a5a8-621b37b122c0,Crohn disease;normal,599,Publication: https://doi.org/10.1016/j.immuni.2023.01.002 Dataset Version: https://datasets.cellxgene.cziscience.com/bffd503d-e488-44de-8512-0f3c01482adf.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/5c868b6f-62c5-4532-9d7f-a346ad4b50a7,5c868b6f-62c5-4532-9d7f-a346ad4b50a7,The landscape of immune dysregulation in Crohn’s disease revealed through single-cell transcriptomic profiling in the ileum and colon,10.1016/j.immuni.2023.01.002,bffd503d-e488-44de-8512-0f3c01482adf,TI epithelial,fe4b89d5-461e-440c-a5a8-621b37b122c0.h5ad,154136
30cd5311-6c09-46c9-94f1-71fe4b91813c,COVID-19;normal,604,Publication: https://doi.org/10.1016/j.cell.2021.02.018 Dataset Version: https://datasets.cellxgene.cziscience.com/ffb3295a-710f-4759-9291-634af3707848.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ed9185e3-5b82-40c7-9824-b2141590c7f0,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19,10.1016/j.cell.2021.02.018,ffb3295a-710f-4759-9291-634af3707848,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,30cd5311-6c09-46c9-94f1-71fe4b91813c.h5ad,125117
b693123e-95e6-4331-8b50-f367489a767e,normal;hydrosalpinx,608,Publication: https://doi.org/10.1101/2021.09.16.460628 Dataset Version: https://datasets.cellxgene.cziscience.com/db676d97-bfed-4c25-8734-7064cd85f08e.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/fc77d2ae-247d-44d7-aa24-3f4859254c2c,fc77d2ae-247d-44d7-aa24-3f4859254c2c,Cellular heterogeneity of human fallopian tubes in normal and hydrosalpinx disease states identified by scRNA-seq,10.1101/2021.09.16.460628,db676d97-bfed-4c25-8734-7064cd85f08e,scRNA-seq analysis of human fallopian tubes in healthy Vs. hydrosalphinx states,b693123e-95e6-4331-8b50-f367489a767e.h5ad,77536
ed2b673b-0279-454a-998c-3eec361edf54,dilated cardiomyopathy;normal;arrhythmogenic right ventricular cardiomyopathy;non-compaction cardiomyopathy,610,Publication: https://doi.org/10.1126/science.abo1984 Dataset Version: https://datasets.cellxgene.cziscience.com/ff9ba570-f113-483f-804e-485c2aee7727.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,10.1126/science.abo1984,ff9ba570-f113-483f-804e-485c2aee7727,DCM/ACM heart cell atlas: Fibroblasts,ed2b673b-0279-454a-998c-3eec361edf54.h5ad,142816
1062c0f2-2a44-4cf9-a7c8-b5ed58b4728d,dilated cardiomyopathy;normal;arrhythmogenic right ventricular cardiomyopathy;non-compaction cardiomyopathy,611,Publication: https://doi.org/10.1126/science.abo1984 Dataset Version: https://datasets.cellxgene.cziscience.com/4b1a2ff8-3781-4a5b-a137-093d9525e93a.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,e75342a8-0f3b-4ec5-8ee1-245a23e0f7cb,Pathogenic variants damage cell composition and single cell transcription in cardiomyopathies,10.1126/science.abo1984,4b1a2ff8-3781-4a5b-a137-093d9525e93a,DCM/ACM heart cell atlas: Endothelial cells,1062c0f2-2a44-4cf9-a7c8-b5ed58b4728d.h5ad,115548
e7c5ba7e-4be0-4696-af50-a07d0dc7aac5,normal;basal cell carcinoma,615,Publication: https://doi.org/10.1101/2023.08.08.551504 Dataset Version: https://datasets.cellxgene.cziscience.com/7dbd07ac-1bb7-4bbf-8897-a9681d7430ba.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/34f12de7-c5e5-4813-a136-832677f98ac8,34f12de7-c5e5-4813-a136-832677f98ac8,Multi-scale spatial mapping of cell populations across anatomical sites in healthy human skin and basal cell carcinoma,10.1101/2023.08.08.551504,7dbd07ac-1bb7-4bbf-8897-a9681d7430ba,BCC and Normal - scRNA-seq data,e7c5ba7e-4be0-4696-af50-a07d0dc7aac5.h5ad,152189
5829c7ba-697f-418e-8b98-d605b192dc48,normal;Lewy body dementia;Parkinson disease,618,Publication: https://doi.org/10.1038/s41593-022-01061-1 Dataset Version: https://datasets.cellxgene.cziscience.com/ba41e78a-6b71-40d6-9b40-50a61800cb5c.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/b0f0b447-ac37-45b0-b1bf-5c0b7d871120,b0f0b447-ac37-45b0-b1bf-5c0b7d871120,Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease,10.1038/s41593-022-01061-1,ba41e78a-6b71-40d6-9b40-50a61800cb5c,Human Oligodendrocytes 10x scRNA-seq,5829c7ba-697f-418e-8b98-d605b192dc48.h5ad,178815
242c6e7f-9016-4048-af70-d631f5eea188,normal;COVID-19,619,Publication: https://doi.org/10.1016/j.isci.2023.108572 Dataset Version: https://datasets.cellxgene.cziscience.com/4e4edb6d-402a-4399-a91d-7e1dca7b3b87.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/ecb739c5-fe0d-4b48-81c6-217c4d64eec4,ecb739c5-fe0d-4b48-81c6-217c4d64eec4,COVID-19 mRNA vaccine elicits a potent adaptive immune response in the absence of persistent inflammation observed in SARS-CoV-2 infection,10.1016/j.isci.2023.108572,4e4edb6d-402a-4399-a91d-7e1dca7b3b87,"Circulating Immune cells -- CV19 infection, vaccination and HC",242c6e7f-9016-4048-af70-d631f5eea188.h5ad,195632
251b1a7e-d050-4486-8d50-4c2619eb0f46,normal;Lewy body dementia;Parkinson disease,620,Publication: https://doi.org/10.1038/s41593-022-01061-1 Dataset Version: https://datasets.cellxgene.cziscience.com/a2dc03fb-8820-4d3d-a7ac-ab40686bab3c.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/b0f0b447-ac37-45b0-b1bf-5c0b7d871120,b0f0b447-ac37-45b0-b1bf-5c0b7d871120,Single-cell genomic profiling of human dopamine neurons identifies a population that selectively degenerates in Parkinson’s disease,10.1038/s41593-022-01061-1,a2dc03fb-8820-4d3d-a7ac-ab40686bab3c,Human Non-DA Neurons 10x scRNA-seq,251b1a7e-d050-4486-8d50-4c2619eb0f46.h5ad,91479
d6dfdef1-406d-4efb-808c-3c5eddbfe0cb,colon sessile serrated adenoma/polyp;normal;colorectal cancer;hyperplastic polyp;tubular adenoma;tubulovillous adenoma,621,Publication: https://doi.org/10.1016/j.cell.2021.11.031 Dataset Version: https://datasets.cellxgene.cziscience.com/2e3f5af1-af1f-4828-aa82-5453a2fab7ea.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a48f5033-3438-4550-8574-cdff3263fdfd,a48f5033-3438-4550-8574-cdff3263fdfd,HTAN VUMC - Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps,10.1016/j.cell.2021.11.031,2e3f5af1-af1f-4828-aa82-5453a2fab7ea,Validation (Val) set of human colorectal tumor: Epithelial,d6dfdef1-406d-4efb-808c-3c5eddbfe0cb.h5ad,57723
146216e1-ec30-4fee-a1fb-25defe801e2d,normal;dementia,624,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/554869a2-f4a9-498d-90ea-296b51335fbb.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,554869a2-f4a9-498d-90ea-296b51335fbb,Sst - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),146216e1-ec30-4fee-a1fb-25defe801e2d.h5ad,52704
1873a18a-66fd-4a4d-8277-a872c93f5b59,primary sclerosing cholangitis;primary biliary cholangitis;normal,626,Publication: https://doi.org/10.1016/j.jhep.2023.12.023 Dataset Version: https://datasets.cellxgene.cziscience.com/0401c761-2112-4f10-ae7d-6d5e04b5e1a4.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,0c8a364b-97b5-4cc8-a593-23c38c6f0ac5,Single-cell and spatial transcriptomics characterisation of the immunological landscape in the healthy and PSC human liver,10.1016/j.jhep.2023.12.023,0401c761-2112-4f10-ae7d-6d5e04b5e1a4,All cells types from snRNA-seq of human primary sclerosing cholangitis patients and healthy controls,1873a18a-66fd-4a4d-8277-a872c93f5b59.h5ad,105780
e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f,normal;frontotemporal dementia,629,Publication: https://doi.org/10.1007/s00401-023-02599-5 Dataset Version: https://datasets.cellxgene.cziscience.com/73abacb7-7914-4cbf-952b-550eef5de5ca.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/aee9c366-f2fb-470b-8937-577d5d87d3fc,aee9c366-f2fb-470b-8937-577d5d87d3fc,"Cortical brain samples from C9-ALS, C9-ALS/FTD, C9-FTD patients and age matched controls",10.1007/s00401-023-02599-5,73abacb7-7914-4cbf-952b-550eef5de5ca,Occipital cortex samples from C9-FTD and age matched control brains,e6361237-ac4e-4c5d-ad8f-f16aca0c0a8f.h5ad,66719
5097d77d-08fa-4105-a18f-4072d61522a4,normal;dementia,630,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/7cd4254e-8f3f-4691-81e3-34345f0982bc.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,7cd4254e-8f3f-4691-81e3-34345f0982bc,Astrocyte - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),5097d77d-08fa-4105-a18f-4072d61522a4.h5ad,62247
85c60876-7f35-40c5-a256-7808d84c6ba5,Alzheimer disease;normal,635,Publication: https://doi.org/10.1016/j.neuron.2022.06.021 Dataset Version: https://datasets.cellxgene.cziscience.com/51170944-c558-492c-a85d-d031f7837f11.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/b953c942-f5d8-434f-9da7-e726ba7c1481,b953c942-f5d8-434f-9da7-e726ba7c1481,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease,10.1016/j.neuron.2022.06.021,51170944-c558-492c-a85d-d031f7837f11,Single-soma transcriptomics of tangle-bearing neurons in Alzheimer’s disease - Excitatory,85c60876-7f35-40c5-a256-7808d84c6ba5.h5ad,96129
0ed60482-a34f-4268-b576-d69cc30210f6,normal;dementia,636,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/fc57db57-2107-4740-b732-dd5d6a65aecf.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,fc57db57-2107-4740-b732-dd5d6a65aecf,Lamp5 - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),0ed60482-a34f-4268-b576-d69cc30210f6.h5ad,52828
574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,normal;benign prostatic hyperplasia,639,Publication: https://doi.org/10.1002/path.5751 Dataset Version: https://datasets.cellxgene.cziscience.com/4abc557d-fd89-4103-9ac9-54d5f078a3fe.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/4b54248f-2165-477c-a027-dd55082e8818,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,10.1002/path.5751,4abc557d-fd89-4103-9ac9-54d5f078a3fe,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7.h5ad,83451
e5233a94-9e43-418c-8209-6f1400c31530,normal;Barrett esophagus;gastric intestinal metaplasia;gastritis,642,Publication: https://doi.org/10.1158/2159-8290.cd-22-0824 Dataset Version: https://datasets.cellxgene.cziscience.com/80d1f22a-8f51-49dd-b30b-9704543e6ab0.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a18474f4-ff1e-4864-af69-270b956cee5b,a18474f4-ff1e-4864-af69-270b956cee5b,Single-cell RNA sequencing unifies developmental programs of Esophageal and Gastric Intestinal Metaplasia,10.1158/2159-8290.cd-22-0824,80d1f22a-8f51-49dd-b30b-9704543e6ab0,UMAP of all data,e5233a94-9e43-418c-8209-6f1400c31530.h5ad,146583
a199ca73-035d-44e2-9893-4c493151db21,juvenile dermatomyositis;normal,650,Publication: https://doi.org/10.1172/jci.insight.176963 Dataset Version: https://datasets.cellxgene.cziscience.com/808e6373-58fb-4c38-9f40-e02653d055e0.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/c672834e-c3e3-49cb-81a5-4c844be4a975,c672834e-c3e3-49cb-81a5-4c844be4a975,CITEseq of JDM PBMCs,10.1172/jci.insight.176963,808e6373-58fb-4c38-9f40-e02653d055e0,CITEseq of JDM PBMCs,a199ca73-035d-44e2-9893-4c493151db21.h5ad,105827
d2fc9880-e6d3-4922-af5c-61f4f517adfa,normal;dementia,653,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/211b8b76-5ed8-4693-932a-e667ec274112.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,211b8b76-5ed8-4693-932a-e667ec274112,Oligodendrocyte - MTG: Seattle Alzheimer's Disease Atlas (SEA-AD),d2fc9880-e6d3-4922-af5c-61f4f517adfa.h5ad,99369
576f193c-75d0-4a11-bd25-8676587e6dc2,small cell lung carcinoma;lung adenocarcinoma;normal,654,Publication: https://doi.org/10.1016/j.ccell.2021.09.008 Dataset Version: https://datasets.cellxgene.cziscience.com/7a30310a-2239-4d84-b99e-a12456c2fe19.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/62e8f058-9c37-48bc-9200-e767f318a8ec,62e8f058-9c37-48bc-9200-e767f318a8ec,HTAN MSK - Single cell profiling reveals novel tumor and myeloid subpopulations in small cell lung cancer,10.1016/j.ccell.2021.09.008,7a30310a-2239-4d84-b99e-a12456c2fe19,Combined samples,576f193c-75d0-4a11-bd25-8676587e6dc2.h5ad,147137
74d584f0-74fc-482e-b944-e76f29c1ab85,dementia;normal,655,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/d1f1d28b-519a-41f2-bb54-62962c091c35.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,d1f1d28b-519a-41f2-bb54-62962c091c35,Astrocyte - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),74d584f0-74fc-482e-b944-e76f29c1ab85.h5ad,82936
e40c6272-af77-4a10-9385-62a398884f27,tubular adenoma;normal;colon sessile serrated adenoma/polyp;tubulovillous adenoma;hyperplastic polyp;colorectal neoplasm,656,Publication: https://doi.org/10.1016/j.cell.2021.11.031 Dataset Version: https://datasets.cellxgene.cziscience.com/d7d2718a-8a6a-4697-bded-6a4f00fa8d8c.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/a48f5033-3438-4550-8574-cdff3263fdfd,a48f5033-3438-4550-8574-cdff3263fdfd,HTAN VUMC - Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps,10.1016/j.cell.2021.11.031,d7d2718a-8a6a-4697-bded-6a4f00fa8d8c,Discovery (DIS) set of human colorectal tumor: Epithelial,e40c6272-af77-4a10-9385-62a398884f27.h5ad,65088
07854d9c-5375-4a9b-ac34-fa919d3c3686,chronic kidney disease;acute kidney failure;normal,659,Publication: https://doi.org/10.1038/s41586-023-05769-3 Dataset Version: https://datasets.cellxgene.cziscience.com/4a633c9f-19fb-4ea9-b795-bbe48d746e85.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/bcb61471-2a44-4d00-a0af-ff085512674c,bcb61471-2a44-4d00-a0af-ff085512674c,An atlas of healthy and injured cell states and niches in the human kidney,10.1038/s41586-023-05769-3,4a633c9f-19fb-4ea9-b795-bbe48d746e85,Single-nucleus RNA-seq of the Adult Human Kidney (Version 1.0),07854d9c-5375-4a9b-ac34-fa919d3c3686.h5ad,172847
03181d87-4769-41e7-8c39-d9a81835f0d2,normal;dementia,660,Publication: https://doi.org/10.1101/2023.05.08.539485 Dataset Version: https://datasets.cellxgene.cziscience.com/5c935bb3-2c78-4e4b-85fc-b5579d9d56da.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/1ca90a2d-2943-483d-b678-b809bf464c30,1ca90a2d-2943-483d-b678-b809bf464c30,SEA-AD: Seattle Alzheimer’s Disease Brain Cell Atlas,10.1101/2023.05.08.539485,5c935bb3-2c78-4e4b-85fc-b5579d9d56da,Sst - DLPFC: Seattle Alzheimer's Disease Atlas (SEA-AD),03181d87-4769-41e7-8c39-d9a81835f0d2.h5ad,71545
5af90777-6760-4003-9dba-8f945fec6fdf,normal;nonpapillary renal cell carcinoma;kidney oncocytoma;kidney benign neoplasm,661,Publication: https://doi.org/10.1016/j.ccell.2022.11.001 Dataset Version: https://datasets.cellxgene.cziscience.com/34536951-2c1e-474e-8d0b-334ee1dd8ea3.h5ad curated and distributed by CZ CELLxGENE Discover in Collection: https://cellxgene.cziscience.com/collections/f7cecffa-00b4-4560-a29a-8ad626b8ee08,f7cecffa-00b4-4560-a29a-8ad626b8ee08,Mapping single-cell transcriptomes in the intra-tumoral and associated territories of kidney cancer,10.1016/j.ccell.2022.11.001,34536951-2c1e-474e-8d0b-334ee1dd8ea3,Single-cell transcriptomic datasets of Renal cell carcinoma patients,5af90777-6760-4003-9dba-8f945fec6fdf.h5ad,270855
